"dataset_ID","meantimes","Acer","Adoxa.moschatellina","Anemone","Anemone.nemorosa","Betula","Betula.Corylus.Myrica","Betula.fruticosa","Betula.humilis","Betula.nana","Betula.pendula","Betula.pubescens","Carpinus","Carpinus.betulus","Convallaria","Convallaria.majalis","Cornus","Cornus.mas.C..suecica","Cornus.sanguinea","Cornus.suecica","Corylus","Corylus.avellana","Corylus.Myrica","Fagus","Fagus.sylvatica","Fraxinus","Fraxinus.excelsior","Hedera","Hedera.helix","Ilex","Larix","Lonicera.periclymenum","Mercurialis","Mercurialis.perennis","Micranthes.nivalis","Micranthes.nivalis.M..tenuis","Polygonatum","Polygonatum.verticillatum","Populus","Populus.tremula","Prunus","Prunus.padus","Quercus","Rhamnus","Rhamnus.cathartica","Sanicula","Sorbus","Sorbus.aria","Sorbus.aucuparia","Stachys.sylvatica","Tilia","Tilia.cordata","Ulmus","Ulmus.glabra","Viburnum","Viburnum.opulus","Viscum","Viscum.album"
"20285",1880.373,NA,NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",1987.046,NA,NA,NA,NA,"131",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",2080.529,NA,NA,NA,NA,"146",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,NA,NA,"3",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",2180.501,NA,NA,NA,NA,"255",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",2312.946,NA,NA,NA,NA,"190",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",2420.027,NA,NA,NA,NA,"166",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",2518.382,NA,NA,NA,NA,"106",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",2633.043,NA,NA,NA,NA,"135",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",2911.059,NA,NA,NA,NA,"102",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",3153.267,NA,NA,NA,NA,"132",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",3389.112,NA,NA,NA,NA,"163",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",3646.034,NA,NA,NA,NA,"144",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"1",NA,"2",NA,NA,NA,NA,NA
"20285",3812.146,NA,NA,NA,NA,"85",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",3921.529,NA,NA,NA,NA,"204",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",4040.771,NA,NA,NA,NA,"156",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",4192.418,NA,NA,NA,NA,"296",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"4",NA,NA,NA,NA,NA
"20285",4375.6,NA,NA,NA,NA,"127",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",4570.52,NA,NA,NA,NA,"245",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",4704.71,NA,NA,NA,NA,"159",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",4775.337,NA,NA,NA,NA,"238",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",4852.568,NA,NA,NA,NA,"155",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA
"20285",4971.804,NA,NA,NA,NA,"245",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"2",NA,NA,NA,NA,NA
"20285",5075.552,NA,NA,NA,NA,"124",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"4",NA,NA,NA,NA,NA
"20285",5194.575,NA,NA,NA,NA,"210",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"3",NA,NA,NA,NA,NA
"20285",5276.65,NA,NA,NA,NA,"172",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",5347.882,NA,NA,NA,NA,"97",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"2",NA,NA,NA,NA,NA
"20285",5417.383,NA,NA,NA,NA,"197",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"1",NA,"1",NA,NA,NA,NA,NA
"20285",5500.427,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"3",NA,NA,NA,NA,NA
"20285",5639.884,NA,NA,NA,NA,"174",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"4",NA,NA,NA,NA,NA
"20285",5747.999,NA,NA,NA,NA,"141",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",5852.611,NA,NA,NA,NA,"123",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",5961.322,NA,NA,NA,NA,"150",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"3",NA,NA,NA,NA,NA
"20285",6109.046,NA,NA,NA,NA,"209",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",6215.663,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",6301.081,NA,NA,NA,NA,"174",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",6379.147,NA,NA,NA,NA,"202",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",6455.576,NA,NA,NA,NA,"252",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",6531.27,NA,NA,NA,NA,"242",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"8",NA,NA,NA,NA,NA
"20285",6609.209,NA,NA,NA,NA,"207",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"4",NA,NA,NA,NA,NA
"20285",6694.054,NA,NA,NA,NA,"219",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,"0",NA,"2",NA,NA,NA,NA,NA
"20285",6805.819,NA,NA,NA,NA,"198",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,"4",NA,NA,NA,NA,NA
"20285",6962.406,NA,NA,NA,NA,"178",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"8",NA,NA,NA,NA,NA
"20285",7134.85,NA,NA,NA,NA,"227",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",7246.399,NA,NA,NA,NA,"196",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",7341.962,NA,NA,NA,NA,"74",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",7428.49,NA,NA,NA,NA,"195",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"3",NA,NA,NA,NA,NA
"20285",7511.944,NA,NA,NA,NA,"213",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,"0",NA,"3",NA,NA,NA,NA,NA
"20285",7593.357,NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",7679.606,NA,NA,NA,NA,"146",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",7766.667,NA,NA,NA,NA,"275",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"2",NA,NA,NA,NA,NA
"20285",7866.165,NA,NA,NA,NA,"129",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",7981.346,NA,NA,NA,NA,"289",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",8099.53,NA,NA,NA,NA,"207",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"2",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"2",NA,NA,NA,NA,NA
"20285",8220.738,NA,NA,NA,NA,"204",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"2",NA,NA,NA,NA,NA
"20285",8342.864,NA,NA,NA,NA,"137",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"3",NA,NA,NA,NA,NA
"20285",8518.939,NA,NA,NA,NA,"211",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"6",NA,NA,NA,NA,NA
"20285",8714.969,NA,NA,NA,NA,"163",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",8890.649,NA,NA,NA,NA,"274",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"6",NA,NA,NA,NA,NA
"20285",9086.06,NA,NA,NA,NA,"171",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",9205.695,NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"6",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9296.615,NA,NA,NA,NA,"312",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",9355.336,NA,NA,NA,NA,"367",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,"0",NA,"2",NA,NA,NA,NA,NA
"20285",9408.477,NA,NA,NA,NA,"92",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA
"20285",9461.101,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9511.095,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9559.873,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9606.758,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9652.223,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9696.272,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9740.617,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9788.21,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9836.621,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA
"20285",9883.364,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",9972.528,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA
"20285",10017.092,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA
