"dataset_ID","meantimes","Abies","Arctostaphylos","Arctostaphylos.uva.ursi","Huperzia","Huperzia.selago","Linnaea.borealis","Lycopodium","Lycopodium.annotinum","Melampyrum","Picea","Picea.abies","Pinus","Pinus.sylvestris","Taxus","Taxus.baccata","Vaccinium"
"4468",2011.607,NA,NA,NA,NA,NA,NA,"0",NA,NA,"7",NA,"279",NA,NA,NA,NA
"4468",2170.663,NA,NA,NA,NA,NA,NA,"2",NA,NA,"4",NA,"231",NA,NA,NA,NA
"4468",2333.186,NA,NA,NA,NA,NA,NA,"2",NA,NA,"5",NA,"361",NA,NA,NA,NA
"4468",2500.932,NA,NA,NA,NA,NA,NA,"2",NA,NA,"4",NA,"241",NA,NA,NA,NA
"4468",2671.929,NA,NA,NA,NA,NA,NA,"2",NA,NA,"5",NA,"284",NA,NA,NA,NA
"4468",2856.382,NA,NA,NA,NA,NA,NA,"1",NA,NA,"4",NA,"335",NA,NA,NA,NA
"4468",3065.399,NA,NA,NA,NA,NA,NA,"2",NA,NA,"2",NA,"212",NA,NA,NA,NA
"4468",3312.756,NA,NA,NA,NA,NA,NA,"0",NA,NA,"5",NA,"297",NA,NA,NA,NA
"4468",3557.118,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"240",NA,NA,NA,NA
"4468",3765.665,NA,NA,NA,NA,NA,NA,"0",NA,NA,"1",NA,"227",NA,NA,NA,NA
"4468",3951.685,NA,NA,NA,NA,NA,NA,"2",NA,NA,"1",NA,"292",NA,NA,NA,NA
"4468",4142.897,NA,NA,NA,NA,NA,NA,"0",NA,NA,"1",NA,"296",NA,NA,NA,NA
"4468",4344.44,NA,NA,NA,NA,NA,NA,"0",NA,NA,"1",NA,"300",NA,NA,NA,NA
"4468",4614.485,NA,NA,NA,NA,NA,NA,"0",NA,NA,"3",NA,"321",NA,NA,NA,NA
"4468",4938.918,NA,NA,NA,NA,NA,NA,"0",NA,NA,"2",NA,"288",NA,NA,NA,NA
"4468",5240.271,NA,NA,NA,NA,NA,NA,"0",NA,NA,"2",NA,"324",NA,NA,NA,NA
"4468",5525.675,NA,NA,NA,NA,NA,NA,"2",NA,NA,"1",NA,"360",NA,NA,NA,NA
"4468",5811.126,NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,"326",NA,NA,NA,NA
"4468",6113.754,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"362",NA,NA,NA,NA
"4468",6471.418,NA,NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,"424",NA,NA,NA,NA
"4468",6823.234,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"389",NA,NA,NA,NA
"4468",7122.725,NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,"400",NA,NA,NA,NA
"4468",7415.942,NA,NA,NA,NA,NA,NA,"6",NA,NA,"0",NA,"731",NA,NA,NA,NA
"4468",7711.101,NA,NA,NA,NA,NA,NA,"6",NA,NA,"0",NA,"340",NA,NA,NA,NA
"4468",8051.23,NA,NA,NA,NA,NA,NA,"10",NA,NA,"0",NA,"295",NA,NA,NA,NA
"4468",8415.597,NA,NA,NA,NA,NA,NA,"13",NA,NA,"1",NA,"114",NA,NA,NA,NA
"4468",8710.593,NA,NA,NA,NA,NA,NA,"20",NA,NA,"1",NA,"65",NA,NA,NA,NA
"4468",8988.433,NA,NA,NA,NA,NA,NA,"38",NA,NA,"0",NA,"23",NA,NA,NA,NA
"4468",9263.047,NA,NA,NA,NA,NA,NA,"30",NA,NA,"0",NA,"14",NA,NA,NA,NA
"4468",9571.889,NA,NA,NA,NA,NA,NA,"17",NA,NA,"0",NA,"7",NA,NA,NA,NA
"4468",9985.616,NA,NA,NA,NA,NA,NA,"1",NA,NA,"3",NA,"12",NA,NA,NA,NA
"4468",10310.829,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"8",NA,NA,NA,NA
"4468",10564.551,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"3",NA,NA,NA,NA
"4472",0.25,NA,NA,NA,NA,NA,NA,"1","0","0","26",NA,"606",NA,NA,NA,NA
"4472",127.823,NA,NA,NA,NA,NA,NA,"0","0","0","14",NA,"612",NA,NA,NA,NA
"4472",224.183,NA,NA,NA,NA,NA,NA,"3","0","0","20",NA,"330",NA,NA,NA,NA
"4472",310.619,NA,NA,NA,NA,NA,NA,"0","0","0","11",NA,"360",NA,NA,NA,NA
"4472",392.939,NA,NA,NA,NA,NA,NA,"1","0","0","3",NA,"369",NA,NA,NA,NA
"4472",472.987,NA,NA,NA,NA,NA,NA,"0","0","0","5",NA,"38",NA,NA,NA,NA
"4472",550.4,NA,NA,NA,NA,NA,NA,"0","0","0","39",NA,"431",NA,NA,NA,NA
"4472",625.995,NA,NA,NA,NA,NA,NA,"0","0","0","31",NA,"469",NA,NA,NA,NA
"4472",700.943,NA,NA,NA,NA,NA,NA,"0","0","0","29",NA,"383",NA,NA,NA,NA
"4472",775.464,NA,NA,NA,NA,NA,NA,"0","0","0","23",NA,"386",NA,NA,NA,NA
"4472",851.655,NA,NA,NA,NA,NA,NA,"0","0","0","11",NA,"362",NA,NA,NA,NA
"4472",929.571,NA,NA,NA,NA,NA,NA,"1","0","0","20",NA,"325",NA,NA,NA,NA
"4472",1008.516,NA,NA,NA,NA,NA,NA,"1","0","0","15",NA,"324",NA,NA,NA,NA
"4472",1088.001,NA,NA,NA,NA,NA,NA,"0","0","0","22",NA,"351",NA,NA,NA,NA
"4472",1171.663,NA,NA,NA,NA,NA,NA,"1","0","0","54",NA,"549",NA,NA,NA,NA
"4472",1260.426,NA,NA,NA,NA,NA,NA,"1","0","1","43",NA,"563",NA,NA,NA,NA
"4472",1361.918,NA,NA,NA,NA,NA,NA,"0","0","0","76",NA,"623",NA,NA,NA,NA
"4472",1535.833,NA,NA,NA,NA,NA,NA,"0","0","0","84",NA,"526",NA,NA,NA,NA
"4472",1777.547,NA,NA,NA,NA,NA,NA,"6","0","0","139",NA,"961",NA,NA,NA,NA
"4472",2036.744,NA,NA,NA,NA,NA,NA,"3","0","0","30",NA,"498",NA,NA,NA,NA
"4472",2285.51,NA,NA,NA,NA,NA,NA,"2","0","0","39",NA,"414",NA,NA,NA,NA
"4472",2527.605,NA,NA,NA,NA,NA,NA,"2","0","0","55",NA,"395",NA,NA,NA,NA
"4472",2773.668,NA,NA,NA,NA,NA,NA,"0","0","0","91",NA,"414",NA,NA,NA,NA
"4472",3039.719,NA,NA,NA,NA,NA,NA,"0","0","0","55",NA,"328",NA,NA,NA,NA
"4472",3333.173,NA,NA,NA,NA,NA,NA,"0","0","0","24",NA,"304",NA,NA,NA,NA
"4472",3631.314,NA,NA,NA,NA,NA,NA,"0","0","0","20",NA,"328",NA,NA,NA,NA
"4472",3898.888,NA,NA,NA,NA,NA,NA,"1","0","0","26",NA,"366",NA,NA,NA,NA
"4472",4141.28,NA,NA,NA,NA,NA,NA,"0","0","0","30",NA,"265",NA,NA,NA,NA
"4472",4375.837,NA,NA,NA,NA,NA,NA,"0","0","0","7",NA,"251",NA,NA,NA,NA
"4472",4606.389,NA,NA,NA,NA,NA,NA,"0","0","0","16",NA,"276",NA,NA,NA,NA
"4472",4839.775,NA,NA,NA,NA,NA,NA,"0","0","0","16",NA,"307",NA,NA,NA,NA
"4472",5079.097,NA,NA,NA,NA,NA,NA,"0","0","0","5",NA,"280",NA,NA,NA,NA
"4472",5340.392,NA,NA,NA,NA,NA,NA,"0","0","0","8",NA,"379",NA,NA,NA,NA
"4472",5627.117,NA,NA,NA,NA,NA,NA,"0","0","0","2",NA,"414",NA,NA,NA,NA
"4472",5852.641,NA,NA,NA,NA,NA,NA,"0","0","0","8",NA,"347",NA,NA,NA,NA
"4472",6025.11,NA,NA,NA,NA,NA,NA,"0","0","0","4",NA,"342",NA,NA,NA,NA
"4472",6185.027,NA,NA,NA,NA,NA,NA,"1","0","0","1",NA,"475",NA,NA,NA,NA
"4472",6339.495,NA,NA,NA,NA,NA,NA,"1","0","0","3",NA,"390",NA,NA,NA,NA
"4472",6490.88,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"421",NA,NA,NA,NA
"4472",6640.75,NA,NA,NA,NA,NA,NA,"0","0","0","5",NA,"390",NA,NA,NA,NA
"4472",6793.973,NA,NA,NA,NA,NA,NA,"0","0","0","3",NA,"434",NA,NA,NA,NA
"4472",6955.545,NA,NA,NA,NA,NA,NA,"0","0","0","4",NA,"394",NA,NA,NA,NA
"4472",7134.974,NA,NA,NA,NA,NA,NA,"1","0","0","5",NA,"467",NA,NA,NA,NA
"4472",7310.35,NA,NA,NA,NA,NA,NA,"4","0","0","1",NA,"345",NA,NA,NA,NA
"4472",7424.579,NA,NA,NA,NA,NA,NA,"2","0","0","1",NA,"398",NA,NA,NA,NA
"4472",7498.754,NA,NA,NA,NA,NA,NA,"1","0","0","0",NA,"325",NA,NA,NA,NA
"4472",7568.359,NA,NA,NA,NA,NA,NA,"2","0","0","3",NA,"427",NA,NA,NA,NA
"4472",7636.653,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"366",NA,NA,NA,NA
"4472",7705.277,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"333",NA,NA,NA,NA
"4472",7775.555,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"398",NA,NA,NA,NA
"4472",7853.315,NA,NA,NA,NA,NA,NA,"1","0","0","2",NA,"460",NA,NA,NA,NA
"4472",7947.612,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"577",NA,NA,NA,NA
"4472",8051.814,NA,NA,NA,NA,NA,NA,"0","0","0","3",NA,"411",NA,NA,NA,NA
"4472",8141.19,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"378",NA,NA,NA,NA
"4472",8218.304,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"341",NA,NA,NA,NA
"4472",8289.569,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"371",NA,NA,NA,NA
"4472",8356.552,NA,NA,NA,NA,NA,NA,"1","0","0","1",NA,"529",NA,NA,NA,NA
"4472",8421.18,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"462",NA,NA,NA,NA
"4472",8484.326,NA,NA,NA,NA,NA,NA,"0","0","0","2",NA,"335",NA,NA,NA,NA
"4472",8546.331,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"348",NA,NA,NA,NA
"4472",8606.069,NA,NA,NA,NA,NA,NA,"3","0","0","1",NA,"402",NA,NA,NA,NA
"4472",8667.611,NA,NA,NA,NA,NA,NA,"2","0","0","2",NA,"416",NA,NA,NA,NA
"4472",8727.845,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"376",NA,NA,NA,NA
"4472",8850.067,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"574",NA,NA,NA,NA
"4472",8976.361,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"204",NA,NA,NA,NA
"4472",9104.946,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"239",NA,NA,NA,NA
"4472",9241.365,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"278",NA,NA,NA,NA
"4472",9407.111,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"235",NA,NA,NA,NA
"4472",9592.437,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"154",NA,NA,NA,NA
"4472",9697.403,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"224",NA,NA,NA,NA
"4472",9823.849,NA,NA,NA,NA,NA,NA,"1","0","0","1",NA,"288",NA,NA,NA,NA
"4472",9901.406,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"282",NA,NA,NA,NA
"4472",10008.237,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"251",NA,NA,NA,NA
"4472",10141.335,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"230",NA,NA,NA,NA
"4472",10274.641,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"237",NA,NA,NA,NA
"4472",10406.876,NA,NA,NA,NA,NA,NA,"0","6","1","0",NA,"98",NA,NA,NA,NA
"4472",10539.74,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"85",NA,NA,NA,NA
"4472",10681.897,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"96",NA,NA,NA,NA
"4472",10842.616,NA,NA,NA,NA,NA,NA,"0","3","0","2",NA,"46",NA,NA,NA,NA
"4472",11189.141,NA,NA,NA,NA,NA,NA,"0","4","0","0",NA,"23",NA,NA,NA,NA
"4472",11405.373,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"8",NA,NA,NA,NA
"4539",7.58,NA,NA,NA,NA,NA,"0",NA,NA,NA,"14",NA,"222",NA,NA,NA,NA
"4539",53.446,NA,NA,NA,NA,NA,"0",NA,NA,NA,"74",NA,"393",NA,NA,NA,NA
"4539",94.147,NA,NA,NA,NA,NA,"0",NA,NA,NA,"17",NA,"171",NA,NA,NA,NA
"4539",131.055,NA,NA,NA,NA,NA,"0",NA,NA,NA,"61",NA,"318",NA,NA,NA,NA
"4539",167.195,NA,NA,NA,NA,NA,"0",NA,NA,NA,"27",NA,"270",NA,NA,NA,NA
"4539",202.139,NA,NA,NA,NA,NA,"0",NA,NA,NA,"31",NA,"300",NA,NA,NA,NA
"4539",236.838,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9",NA,"298",NA,NA,NA,NA
"4539",273.552,NA,NA,NA,NA,NA,"0",NA,NA,NA,"28",NA,"315",NA,NA,NA,NA
"4539",312.797,NA,NA,NA,NA,NA,"0",NA,NA,NA,"12",NA,"379",NA,NA,NA,NA
"4539",412.69,NA,NA,NA,NA,NA,"0",NA,NA,NA,"17",NA,"233",NA,NA,NA,NA
"4539",718.277,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7",NA,"278",NA,NA,NA,NA
"4539",983.98,NA,NA,NA,NA,NA,"0",NA,NA,NA,"16",NA,"373",NA,NA,NA,NA
"4539",1217.781,NA,NA,NA,NA,NA,"0",NA,NA,NA,"11",NA,"251",NA,NA,NA,NA
"4539",1438.052,NA,NA,NA,NA,NA,"0",NA,NA,NA,"35",NA,"257",NA,NA,NA,NA
"4539",1639.423,NA,NA,NA,NA,NA,"1",NA,NA,NA,"10",NA,"370",NA,NA,NA,NA
"4539",1838.201,NA,NA,NA,NA,NA,"1",NA,NA,NA,"30",NA,"285",NA,NA,NA,NA
"4539",2038.947,NA,NA,NA,NA,NA,"0",NA,NA,NA,"25",NA,"263",NA,NA,NA,NA
"4539",2242.662,NA,NA,NA,NA,NA,"0",NA,NA,NA,"32",NA,"335",NA,NA,NA,NA
"4539",2448.265,NA,NA,NA,NA,NA,"0",NA,NA,NA,"13",NA,"307",NA,NA,NA,NA
"4539",2654.258,NA,NA,NA,NA,NA,"0",NA,NA,NA,"35",NA,"299",NA,NA,NA,NA
"4539",2867.916,NA,NA,NA,NA,NA,"0",NA,NA,NA,"27",NA,"266",NA,NA,NA,NA
"4539",3095.797,NA,NA,NA,NA,NA,"0",NA,NA,NA,"54",NA,"231",NA,NA,NA,NA
"4539",3375.418,NA,NA,NA,NA,NA,"0",NA,NA,NA,"28",NA,"149",NA,NA,NA,NA
"4539",3760.062,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,"105",NA,NA,NA,NA
"4539",4052.16,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8",NA,"138",NA,NA,NA,NA
"4539",4292.74,NA,NA,NA,NA,NA,"1",NA,NA,NA,"12",NA,"307",NA,NA,NA,NA
"4539",4517.736,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,"142",NA,NA,NA,NA
"4539",4740.742,NA,NA,NA,NA,NA,"0",NA,NA,NA,"35",NA,"162",NA,NA,NA,NA
"4539",4966.903,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,"182",NA,NA,NA,NA
"4539",5204.667,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,"180",NA,NA,NA,NA
"4539",5462.072,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"112",NA,NA,NA,NA
"4539",5784.797,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,"145",NA,NA,NA,NA
"4539",6093.925,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,"121",NA,NA,NA,NA
"4539",6321.174,NA,NA,NA,NA,NA,"2",NA,NA,NA,"0",NA,"124",NA,NA,NA,NA
"4539",6515.202,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"161",NA,NA,NA,NA
"4539",6694.493,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"126",NA,NA,NA,NA
"4539",6866.744,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"96",NA,NA,NA,NA
"4539",7035.381,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"111",NA,NA,NA,NA
"4539",7193.418,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"74",NA,NA,NA,NA
"4539",7355.5,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"92",NA,NA,NA,NA
"4539",7515.147,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,"84",NA,NA,NA,NA
"4539",7674.541,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,"45",NA,NA,NA,NA
"4539",7836.728,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"147",NA,NA,NA,NA
"4539",8001.264,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"101",NA,NA,NA,NA
"4539",8172.013,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"113",NA,NA,NA,NA
"4539",8356.478,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"132",NA,NA,NA,NA
"4539",8562.751,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"177",NA,NA,NA,NA
"4539",8813.168,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"269",NA,NA,NA,NA
"4539",9179.531,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"117",NA,NA,NA,NA
"4539",9416.136,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"138",NA,NA,NA,NA
"4539",9598.033,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"126",NA,NA,NA,NA
"19906",-34.032,NA,NA,"0",NA,"0","0",NA,"1","3",NA,"107",NA,"723",NA,NA,"1"
"19906",184.893,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"171",NA,"627",NA,NA,"3"
"19906",346.157,NA,NA,"0",NA,"0","0",NA,"2","3",NA,"149",NA,"548",NA,NA,"0"
"19906",485.019,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"162",NA,"568",NA,NA,"4"
"19906",613.21,NA,NA,"0",NA,"0","0",NA,"1","2",NA,"122",NA,"563",NA,NA,"4"
"19906",730.454,NA,NA,"0",NA,"0","0",NA,"1","2",NA,"130",NA,"557",NA,NA,"5"
"19906",844.965,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"92",NA,"515",NA,NA,"8"
"19906",962.249,NA,NA,"0",NA,"0","0",NA,"0","2",NA,"102",NA,"522",NA,NA,"6"
"19906",1076.979,NA,NA,"0",NA,"0","0",NA,"1","1",NA,"111",NA,"528",NA,NA,"6"
"19906",1188.588,NA,NA,"0",NA,"0","0",NA,"1","1",NA,"97",NA,"534",NA,NA,"7"
"19906",1301.802,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"87",NA,"564",NA,NA,"2"
"19906",1415.115,NA,NA,"0",NA,"0","0",NA,"0","1",NA,"93",NA,"512",NA,NA,"8"
"19906",1526.566,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"139",NA,"669",NA,NA,"9"
"19906",1583.114,NA,NA,"0",NA,"0","0",NA,"2","3",NA,"108",NA,"599",NA,NA,"2"
"19906",1637.937,NA,NA,"0",NA,"0","0",NA,"4","1",NA,"88",NA,"573",NA,NA,"4"
"19906",1692.471,NA,NA,"0",NA,"0","0",NA,"4","0",NA,"99",NA,"594",NA,NA,"9"
"19906",1748.759,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"75",NA,"606",NA,NA,"3"
"19906",1803.235,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"103",NA,"518",NA,NA,"6"
"19906",1913.072,NA,NA,"0",NA,"0","0",NA,"1","1",NA,"114",NA,"572",NA,NA,"6"
"19906",2028.242,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"88",NA,"602",NA,NA,"8"
"19906",2148.717,NA,NA,"0",NA,"0","0",NA,"5","0",NA,"70",NA,"736",NA,NA,"6"
"19906",2284.771,NA,NA,"0",NA,"0","0",NA,"0","1",NA,"48",NA,"564",NA,NA,"2"
"19906",2439.902,NA,NA,"0",NA,"0","0",NA,"3","1",NA,"40",NA,"704",NA,NA,"4"
"19906",2667.516,NA,NA,"0",NA,"0","0",NA,"4","2",NA,"30",NA,"533",NA,NA,"5"
"19906",2817.381,NA,NA,"0",NA,"0","0",NA,"6","1",NA,"39",NA,"823",NA,NA,"4"
"19906",2912.985,NA,NA,"0",NA,"0","0",NA,"3","5",NA,"23",NA,"535",NA,NA,"3"
"19906",2999.618,NA,NA,"0",NA,"0","0",NA,"3","2",NA,"20",NA,"661",NA,NA,"7"
"19906",3078.309,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"16",NA,"554",NA,NA,"3"
"19906",3153.79,NA,NA,"0",NA,"0","0",NA,"2","2",NA,"13",NA,"539",NA,NA,"7"
"19906",3228.431,NA,NA,"0",NA,"0","0",NA,"1","2",NA,"15",NA,"577",NA,NA,"6"
"19906",3303.669,NA,NA,"0",NA,"0","0",NA,"4","3",NA,"13",NA,"612",NA,NA,"8"
"19906",3382.592,NA,NA,"0",NA,"0","0",NA,"4","2",NA,"16",NA,"617",NA,NA,"6"
"19906",3466.081,NA,NA,"0",NA,"0","0",NA,"1","1",NA,"10",NA,"576",NA,NA,"6"
"19906",3561.178,NA,NA,"0",NA,"0","0",NA,"0","5",NA,"6",NA,"578",NA,NA,"3"
"19906",3683.913,NA,NA,"0",NA,"0","0",NA,"3","0",NA,"5",NA,"578",NA,NA,"5"
"19906",3711.265,NA,NA,"0",NA,"0","0",NA,"2","2",NA,"8",NA,"579",NA,NA,"2"
"19906",3722.985,NA,NA,"0",NA,"0","0",NA,"3","2",NA,"11",NA,"639",NA,NA,"1"
"19906",3733.72,NA,NA,"0",NA,"0","0",NA,"1","4",NA,"6",NA,"625",NA,NA,"6"
"19906",3744.038,NA,NA,"0",NA,"0","0",NA,"4","0",NA,"2",NA,"644",NA,NA,"6"
"19906",3754.163,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"1",NA,"602",NA,NA,"3"
"19906",3763.801,NA,NA,"0",NA,"0","0",NA,"2","3",NA,"2",NA,"792",NA,NA,"8"
"19906",3773.605,NA,NA,"0",NA,"1","0",NA,"1","4",NA,"2",NA,"585",NA,NA,"6"
"19906",3783.191,NA,NA,"0",NA,"0","0",NA,"1","1",NA,"2",NA,"585",NA,NA,"8"
"19906",3792.995,NA,NA,"0",NA,"0","0",NA,"2","1",NA,"2",NA,"569",NA,NA,"6"
"19906",3803.561,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"1",NA,"609",NA,NA,"2"
"19906",3814.803,NA,NA,"0",NA,"0","0",NA,"3","0",NA,"4",NA,"616",NA,NA,"7"
"19906",3827.816,NA,NA,"0",NA,"0","0",NA,"1","2",NA,"2",NA,"634",NA,NA,"2"
"19906",3889.91,NA,NA,"0",NA,"0","0",NA,"3","0",NA,"2",NA,"869",NA,NA,"1"
"19906",3941.088,NA,NA,"0",NA,"0","0",NA,"4","2",NA,"0",NA,"610",NA,NA,"3"
"19906",3963.664,NA,NA,"0",NA,"0","0",NA,"4","2",NA,"3",NA,"593",NA,NA,"3"
"19906",4004.449,NA,NA,"1",NA,"0","0",NA,"1","3",NA,"0",NA,"730",NA,NA,"7"
"19906",4024.256,NA,NA,"0",NA,"0","0",NA,"4","6",NA,"1",NA,"713",NA,NA,"5"
"19906",4064.843,NA,NA,"0",NA,"0","0",NA,"2","1",NA,"1",NA,"793",NA,NA,"5"
"19906",4105.183,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"686",NA,NA,"6"
"19906",4146.349,NA,NA,"0",NA,"0","0",NA,"3","2",NA,"0",NA,"717",NA,NA,"2"
"19906",4192.914,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0",NA,"694",NA,NA,"6"
"19906",4254.489,NA,NA,"0",NA,"0","0",NA,"6","1",NA,"1",NA,"922",NA,NA,"5"
"19906",4481.367,NA,NA,"0",NA,"0","0",NA,"1","0",NA,"0",NA,"689",NA,NA,"6"
"19906",4644.893,NA,NA,"0",NA,"0","0",NA,"2","0",NA,"1",NA,"581",NA,NA,"5"
"19906",4790.425,NA,NA,"0",NA,"0","0",NA,"1","3",NA,"1",NA,"612",NA,NA,"6"
"19906",4932.961,NA,NA,"0",NA,"0","0",NA,"4","2",NA,"1",NA,"749",NA,NA,"8"
"19906",5071.541,NA,NA,"0",NA,"0","0",NA,"1","1",NA,"0",NA,"673",NA,NA,"5"
"19906",5215.943,NA,NA,"0",NA,"0","0",NA,"4","0",NA,"0",NA,"591",NA,NA,"6"
"19906",5372.39,NA,NA,"0",NA,"0","0",NA,"2","3",NA,"0",NA,"509",NA,NA,"1"
"19906",5564.17,NA,NA,"0",NA,"0","0",NA,"3","2",NA,"1",NA,"718",NA,NA,"4"
"19906",5981.815,NA,NA,"0",NA,"0","0",NA,"3","0",NA,"0",NA,"567",NA,NA,"2"
"19906",6313.377,NA,NA,"0",NA,"0","0",NA,"4","1",NA,"0",NA,"557",NA,NA,"0"
"19906",6582.935,NA,NA,"0",NA,"0","0",NA,"5","0",NA,"2",NA,"559",NA,NA,"2"
"19906",6834.22,NA,NA,"0",NA,"0","1",NA,"9","0",NA,"0",NA,"834",NA,NA,"7"
"19906",7086.604,NA,NA,"0",NA,"0","0",NA,"7","0",NA,"0",NA,"636",NA,NA,"0"
"19906",7332.25,NA,NA,"0",NA,"0","0",NA,"6","0",NA,"0",NA,"650",NA,NA,"2"
"19906",7578.663,NA,NA,"0",NA,"0","0",NA,"3","0",NA,"0",NA,"837",NA,NA,"5"
"19906",7830.087,NA,NA,"0",NA,"0","0",NA,"9","1",NA,"0",NA,"943",NA,NA,"2"
"19906",8078.59,NA,NA,"0",NA,"0","0",NA,"6","3",NA,"0",NA,"762",NA,NA,"8"
"19906",8213.352,NA,NA,"0",NA,"0","0",NA,"11","3",NA,"1",NA,"745",NA,NA,"4"
"19906",8759.799,NA,NA,"0",NA,"0","0",NA,"8","3",NA,"1",NA,"903",NA,NA,"2"
"19906",9151.893,NA,NA,"0",NA,"0","0",NA,"10","1",NA,"0",NA,"823",NA,NA,"0"
"19906",9434.842,NA,NA,"0",NA,"0","0",NA,"5","0",NA,"0",NA,"781",NA,NA,"0"
"19909",-47.196,NA,NA,"0",NA,"0","0",NA,"0","2",NA,"199",NA,"655",NA,NA,"0"
"19909",45.605,NA,NA,"0",NA,"0","0",NA,"5","1",NA,"310",NA,"383",NA,NA,"2"
"19909",83.449,NA,NA,"0",NA,"0","1",NA,"0","3",NA,"236",NA,"536",NA,NA,"1"
"19909",212.058,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"152",NA,"561",NA,NA,"0"
"19909",243.15,NA,NA,"0",NA,"0","0",NA,"7","7",NA,"358",NA,"440",NA,NA,"2"
"19909",331.861,NA,NA,"0",NA,"0","0",NA,"2","1",NA,"172",NA,"551",NA,NA,"1"
