"dataset_ID","meantimes","Alnus","Alnus.glutinosa","Alnus.incana","Alnus.viridis","Athyrium.alpestre","Athyrium.filix.femina","Blechnum.spicant","Chrysosplenium","Frangula","Frangula.alnus","Lysimachia.vulgaris","Matteuccia","Matteuccia.struthiopteris","Phegopteris.connectilis","Rhododendron.tomentosum","Rubus","Rubus.chamaemorus","Rubus.fruticosus","Rubus.idaeus","Rubus.saxatilis","Salix","Salix.herbacea","Sambucus","Sambucus.nigra.S..racemosa","Saussurea","Saussurea.nuda","Sphagnum"
"45331",5524.327,"59",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0","2","0",NA,NA,NA,NA,"20"
"45331",5857.437,"45",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","3","0",NA,NA,NA,NA,"17"
"45331",5975.85,"48",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","2","0",NA,NA,NA,NA,"9"
"45331",6062.253,"52",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,"11"
"45331",6141.456,"55",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","7","0",NA,NA,NA,NA,"11"
"45331",6217.299,"56",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","4","0",NA,NA,NA,NA,"8"
"45331",6289.325,"56",NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","8","0",NA,NA,NA,NA,"6"
"45331",6359.217,"98",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0","7","0",NA,NA,NA,NA,"8"
"45331",6428.983,"121",NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","4","0",NA,NA,NA,NA,"7"
"45331",6500.578,"134",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,"7"
"45331",6575.147,"158",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","5","0",NA,NA,NA,NA,"5"
"45331",6654.751,"129",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","5","0",NA,NA,NA,NA,"9"
"45331",6743.914,"40",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,"19"
"45331",6883.489,"74",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","4","0",NA,NA,NA,NA,"4"
"45331",7095.566,"117",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","8","0",NA,NA,NA,NA,"7"
"45331",7253.715,"108",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","7","0",NA,NA,NA,NA,"5"
"45331",7399.534,"125",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","5","0",NA,NA,NA,NA,"7"
"45331",7544.294,"97",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,"3"
"45331",7683.886,"105",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"0","5","0",NA,NA,NA,NA,"6"
"45331",7823.65,"101",NA,NA,NA,"0","0","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0","2","0",NA,NA,NA,NA,"8"
"45331",7966.543,"100",NA,NA,NA,"0","1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","6","0",NA,NA,NA,NA,"8"
"45331",8118.286,"67",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","4","0",NA,NA,NA,NA,"5"
"45331",8287.716,"94",NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","6","0",NA,NA,NA,NA,"4"
"45331",8517.599,"60",NA,NA,NA,"0","2","0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"0","7","0",NA,NA,NA,NA,"5"
"45331",8606.67,"33",NA,NA,NA,"0","2","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","12","0",NA,NA,NA,NA,"9"
"45331",8675.196,"25",NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","9","0",NA,NA,NA,NA,"17"
"45331",8738.113,"12",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","10","0",NA,NA,NA,NA,"20"
"45331",8799.894,"7",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","9","0",NA,NA,NA,NA,"21"
"45331",8864.484,"10",NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","4","0",NA,NA,NA,NA,"17"
"45331",8930.119,"3",NA,NA,NA,"0","2","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","9","0",NA,NA,NA,NA,"17"
"45331",9005.091,"5",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","9","0",NA,NA,NA,NA,"18"
"45331",9172.764,"4",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","25","0",NA,NA,NA,NA,"31"
"45331",9313.794,"1",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","20","0",NA,NA,NA,NA,"19"
"45331",9431.748,"0",NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","16","0",NA,NA,NA,NA,"11"
"45331",9541.554,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","20","0",NA,NA,NA,NA,"11"
"45331",9654.017,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","22","0",NA,NA,NA,NA,"6"
"45331",9762.729,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","17","0",NA,NA,NA,NA,"13"
"45331",9871.296,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","22","0",NA,NA,NA,NA,"1"
"45331",9982.409,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","9","0",NA,NA,NA,NA,"3"
"45331",10101.481,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","17","0",NA,NA,NA,NA,"1"
"45331",10240.441,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","12","0",NA,NA,NA,NA,"0"
"45331",10405.298,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","18","0",NA,NA,NA,NA,"3"
"45331",10505.092,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","25","0",NA,NA,NA,NA,"0"
"45331",10597.348,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","23","0",NA,NA,NA,NA,"0"
"45331",10688.555,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","24","0",NA,NA,NA,NA,"0"
"45331",10789.185,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","10","0",NA,NA,NA,NA,"0"
"45331",10959.963,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","7","0",NA,NA,NA,NA,"0"
"45331",11124.323,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","8","1",NA,NA,NA,NA,"0"
"45331",11281.396,"0",NA,NA,NA,"3","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","7","2",NA,NA,NA,NA,"0"
"45331",11452.747,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","8","2",NA,NA,NA,NA,"0"
"45331",11731.605,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","15","2",NA,NA,NA,NA,"0"
"45331",11935.743,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","43","17",NA,NA,NA,NA,"2"
"45331",12115.419,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","51","26",NA,NA,NA,NA,"2"
"45331",12285.783,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","31","22",NA,NA,NA,NA,"1"
"45331",12451.972,"0",NA,NA,NA,"0","0","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","43","9",NA,NA,NA,NA,"1"
"45331",12618.547,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","21","10",NA,NA,NA,NA,"0"
"45331",12787.837,"0",NA,NA,NA,"0","0","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","28","7",NA,NA,NA,NA,"0"
"45331",13153.204,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","34","12",NA,NA,NA,NA,"0"
"45331",13645.291,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","51","11",NA,NA,NA,NA,"0"
"45331",13903.353,"1",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","34","10",NA,NA,NA,NA,"2"
"45331",14102.682,"0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","40","11",NA,NA,NA,NA,"0"
"45345",7.586,"38",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,"0","2","0",NA,NA,NA,"0","4"
"45345",103.981,"35",NA,NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","2"
"45345",219.131,"51",NA,NA,NA,NA,"4","0",NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,"0","1","0",NA,NA,NA,"0","1"
"45345",329.403,"50",NA,NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"1","8"
"45345",436.215,"47",NA,NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","5"
"45345",540.899,"40",NA,NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","9"
"45345",644.377,"35",NA,NA,NA,NA,"2","3",NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,"0","2","0",NA,NA,NA,"0","3"
"45345",745.915,"45",NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"4",NA,NA,"15",NA,NA,"0","1","0",NA,NA,NA,"0","258"
"45345",846.856,"27",NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"2",NA,NA,"2",NA,NA,"0","2","0",NA,NA,NA,"0","4"
"45345",945.885,"26",NA,NA,NA,NA,"0","2",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"1","4"
"45345",1043.578,"30",NA,NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,"2",NA,NA,"1","1","0",NA,NA,NA,"1","3"
"45345",1142.451,"39",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,"2","4","0",NA,NA,NA,"0","1"
"45345",1241.085,"29",NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","3"
"45345",1341.431,"36",NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"1","2"
"45345",1442.351,"42",NA,NA,NA,NA,"0","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,"0","1","0",NA,NA,NA,"0","3"
"45345",1542.228,"31",NA,NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,"0","1","0",NA,NA,NA,"1","3"
"45345",1642.933,"30",NA,NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,"0","1","0",NA,NA,NA,"0","6"
"45345",1719.894,"39",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,"0","4","0",NA,NA,NA,"0","1"
"45345",1851.925,"46",NA,NA,NA,NA,"2","0",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"1","1"
"45345",1934.877,"59",NA,NA,NA,NA,"5","1",NA,NA,NA,NA,NA,NA,"4",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","5"
"45345",2021.28,"52",NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,"0","4","0",NA,NA,NA,"1","3"
"45345",2148.805,"49",NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","2"
"45345",2278.05,"63",NA,NA,NA,NA,"0","3",NA,NA,NA,NA,NA,NA,"2",NA,NA,"1",NA,NA,"0","3","0",NA,NA,NA,"0","5"
"45345",2375.798,"47",NA,NA,NA,NA,"0","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","3"
"45345",2469.343,"39",NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","2"
"45345",2562.168,"49",NA,NA,NA,NA,"0","2",NA,NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","2"
"45345",2654.867,"56",NA,NA,NA,NA,"3","1",NA,NA,NA,NA,NA,NA,"4",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","4"
"45345",2748.336,"52",NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","5","0",NA,NA,NA,"0","6"
"45345",2841.651,"49",NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","2"
"45345",2936.348,"55",NA,NA,NA,NA,"4","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","3"
"45345",3033.829,"59",NA,NA,NA,NA,"5","5",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","6","0",NA,NA,NA,"0","2"
"45345",3136.686,"56",NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","2"
"45345",3224.886,"57",NA,NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,"8",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","4"
"45345",3295.003,"70",NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","1"
"45345",3362.145,"61",NA,NA,NA,NA,"3","4",NA,NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","2"
"45345",3428.137,"63",NA,NA,NA,NA,"1","10",NA,NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","1"
"45345",3493.204,"48",NA,NA,NA,NA,"2","4",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","1"
"45345",3557.813,"61",NA,NA,NA,NA,"1","5",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","4"
"45345",3621.849,"54",NA,NA,NA,NA,"4","5",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","4"
"45345",3686.067,"71",NA,NA,NA,NA,"8","9",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","1"
"45345",3749.916,"56",NA,NA,NA,NA,"3","4",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"1","3"
"45345",3814.069,"49",NA,NA,NA,NA,"1","3",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","3"
"45345",3878.768,"71",NA,NA,NA,NA,"4","3",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","1"
"45345",3961.267,"90",NA,NA,NA,NA,"3","1",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","1"
"45345",4011.259,"56",NA,NA,NA,NA,"9","4",NA,NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","3"
"45345",4078.866,"54",NA,NA,NA,NA,"4","3",NA,NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","3"
"45345",4151.513,"92",NA,NA,NA,NA,"8","5",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","2"
"45345",4299.5,"72",NA,NA,NA,NA,"3","8",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","3"
"45345",4470.325,"68",NA,NA,NA,NA,"5","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","0"
"45345",4628.094,"97",NA,NA,NA,NA,"8","5",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","3"
"45345",4782.374,"85",NA,NA,NA,NA,"2","1",NA,NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","1"
"45345",4934.894,"93",NA,NA,NA,NA,"7","7",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","0"
"45345",5083.124,"87",NA,NA,NA,NA,"11","4",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","2"
"45345",5229.999,"96",NA,NA,NA,NA,"12","2",NA,NA,NA,NA,NA,NA,"4",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","2"
"45345",5376.95,"69",NA,NA,NA,NA,"11","5",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","1"
"45345",5524.231,"106",NA,NA,NA,NA,"8","2",NA,NA,NA,NA,NA,NA,"6",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","3"
"45345",5673.068,"100",NA,NA,NA,NA,"9","0",NA,NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","2"
"45345",5821.277,"130",NA,NA,NA,NA,"14","3",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"0","2"
"45345",5970.336,"157",NA,NA,NA,NA,"21","0",NA,NA,NA,NA,NA,NA,"11",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","0"
"45345",6121.357,"98",NA,NA,NA,NA,"13","1",NA,NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","3"
"45345",6273.176,"141",NA,NA,NA,NA,"12","1",NA,NA,NA,NA,NA,NA,"6",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","0"
"45345",6428.419,"173",NA,NA,NA,NA,"10","0",NA,NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","5"
"45345",6589.384,"151",NA,NA,NA,NA,"7","0",NA,NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","0"
"45345",6765.833,"132",NA,NA,NA,NA,"7","1",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","0","0",NA,NA,NA,"1","1"
"45345",6963.348,"178",NA,NA,NA,NA,"11","0",NA,NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","1"
"45345",7133.323,"184",NA,NA,NA,NA,"20","0",NA,NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","0"
"45345",7294.206,"184",NA,NA,NA,NA,"15","0",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","1"
"45345",7451.501,"233",NA,NA,NA,NA,"13","0",NA,NA,NA,NA,NA,NA,"10",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","1"
"45345",7608.194,"229",NA,NA,NA,NA,"18","0",NA,NA,NA,NA,NA,NA,"6",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","0"
"45345",7764.493,"225",NA,NA,NA,NA,"7","0",NA,NA,NA,NA,NA,NA,"6",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","1"
"45345",7920.52,"221",NA,NA,NA,NA,"8","0",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","7","0",NA,NA,NA,"0","3"
"45345",8075.771,"260",NA,NA,NA,NA,"6","0",NA,NA,NA,NA,NA,NA,"15",NA,NA,"0",NA,NA,"0","3","0",NA,NA,NA,"0","2"
"45345",8222.543,"291",NA,NA,NA,NA,"12","0",NA,NA,NA,NA,NA,NA,"13",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","5"
"45345",8391.265,"211",NA,NA,NA,NA,"4","0",NA,NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"0","3"
"45345",8556.696,"194",NA,NA,NA,NA,"3","0",NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","2"
"45345",8832.491,"132",NA,NA,NA,NA,"8","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","1","0",NA,NA,NA,"1","0"
"45345",9179.979,"14",NA,NA,NA,NA,"3","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","2","0",NA,NA,NA,"0","2"
"45345",9524.743,"2",NA,NA,NA,NA,"10","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","6","0",NA,NA,NA,"0","4"
"45345",9870.948,"0",NA,NA,NA,NA,"15","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","15","0",NA,NA,NA,"0","2"
"45345",10212.819,"0",NA,NA,NA,NA,"11","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"1","15","0",NA,NA,NA,"0","5"
"45345",10523.771,"0",NA,NA,NA,NA,"15","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","13","0",NA,NA,NA,"0","3"
"45345",10833.16,"0",NA,NA,NA,NA,"5","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","21","0",NA,NA,NA,"0","1"
"45345",11145.25,"0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","12","0",NA,NA,NA,"0","1"
"45345",11460.476,"0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","16","0",NA,NA,NA,"0","1"
"45345",11765.102,"0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","30","0",NA,NA,NA,"0","0"
"45345",12070.28,"0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","70","3",NA,NA,NA,"0","0"
"45345",12268.787,"0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","113","12",NA,NA,NA,"0","0"
"45345",12330.524,"0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","104","16",NA,NA,NA,"0","0"
"45345",12378.478,"0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0","67","15",NA,NA,NA,"0","0"
"45347",164.819,"6",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","0",NA,NA,NA,"0","2"
"45347",439.683,"4",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1",NA,NA,NA,"0","2"
"45347",749.708,"11",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","0",NA,NA,NA,"1","2"
"45347",1051.53,"10",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","3",NA,NA,NA,"0","6"
"45347",1388.454,"8",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","0",NA,NA,NA,"0","2"
"45347",1681.274,"10",NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","0",NA,NA,NA,"0","2"
"45347",1833.026,"13",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","0",NA,NA,NA,"0","1"
